"univID","stl","mds","mdf","maf","lps","ect","tpg","mav","mcv","mpt","cle","pmx","ds1","ds2","lpt","ds3","lps.sc","ect.sc","tpg.sc","cle.sc","pmx.sc","ds1.sc","ds2.sc","lpt.sc","ds3.sc"
"Fos.K.18.226",58.36,3,10,8,4.87,10.34,11.31,14,20,6,10.45,3.75,3,4.68,3.52,2.22,4.50979960506594,9.22459120481431,9.14737810999588,9.22314808818414,3.27775176564645,2.62409668531471,4.25653975373488,3.16083729700995,2.04090461117029
"Fos.K.18.239",51.61,1,10,9,5.25,7.58,9.67,14,20,5,NA,2.93,0,0,2.23,2.04,5.32611410442138,7.65078246028363,9.8217648450844,NA,2.96228945456798,0,0,2.26544133642009,2.04861471073979
"Fos.K.17.003",71.54,1,10,9,6.95,12.56,11.91,14,19,5,12.68,4.24,0,0,2.85,2.81,5.5331488190123,9.13279721429194,6.60474834335941,8.94776475307186,2.91196530651705,0,0,2.08606419590109,2.23165372666576
"Fos.K.17.020",71.16,3,10,9,5.67,11.98,12.61,14,20,5,11.24,4.51,4.23,5,3.87,2.45,4.5319744151784,8.75777727742751,7.06229990596934,7.97816564536208,3.11699400231896,3.07297771953068,3.88396662835657,2.84784102610212,1.9532089856914
"Fos.K.17.022",62.49,3,10,9,4.82,NA,11.13,14,19,5,NA,3.74,4.2,5.56,2.75,2.55,4.24261614427977,NA,7.93042634540555,NA,3.01474682162952,3.44589921609245,4.78921482574802,2.30558824055325,2.23187895252422
"Fos.K.17.025",51.32,2,9,9,4.85,6.99,9.03,14,20,6,7.55,NA,0,5.41,2.02,2.22,4.9409375860913,7.09531231315943,9.26800156366491,7.67453830403504,NA,0,5.45026268532877,2.06374498353722,2.23842054268311
"Fos.K.17.026",63.42,1,9,9,5.96,9.6,11.24,14,20,5,NA,3.3,0,0,2.54,2.09,5.18884665795099,7.87829439146878,7.79251727644777,NA,2.6139399146315,0,0,2.0981772458844,1.80994905709309
"Fos.K.17.027",62.34,3,10,8,5.62,11.84,12.45,14,20,6,11.31,3.89,2.53,4.57,2.04,2.24,4.95561699717991,9.88562343512233,8.91056018187735,9.28419565754622,3.14459588573501,2.08042038767162,3.94399147381227,1.71445857906417,1.96394131444596
"Fos.K.17.033",54.04,1,10,9,5.01,8.43,9.09,14,21,6,NA,2.5,0,0,2.08,2.2,4.91198962120909,8.12450967721199,8.47805628722821,NA,2.39352248823046,0,0,2.0176800837897,2.13743995018549
"Fos.K.17.036",60.33,2,9,8,5.11,8.26,9.27,14,19,5,NA,3.05,0,4.36,2.93,2.11,4.6168658063786,7.12732959892354,7.05007194466878,NA,2.56312962800371,0,3.86214330881578,2.54479692548014,1.8940491683372
"Fos.K.17.039",53.49,1,9,8,5.25,8.35,9.37,14,20,5,8.16,2.61,0,0,3.18,1.74,5.18652752103728,8.13051081709672,8.90646792069843,7.9256187293616,2.52929317935899,0,0,3.1165641247517,1.70299387441257
"Fos.K.17.040",63.08,3,9,8,6.26,9.23,13.1,14,19,5,9.36,4.02,2.37,4.41,2.97,2.08,5.47181939701387,7.61565436023334,9.17295503382859,7.58449194488642,3.20458891603167,1.92743708609779,3.77035050166273,2.46665558498935,1.80826065040047
"Fos.K.17.042",67.16,2,10,9,4.89,7.91,11.19,14,20,5,NA,3.15,0,5.46,2.54,2.4,4.08002394264589,6.12839042658025,6.97628935929991,NA,2.33143696104399,0,4.4410351235421,1.9808938399494,1.99456920861113
"Fos.K.17.044",66.43,1,9,8,6.49,9.07,13.73,14,19,6,10.36,3.72,0,0,2.38,2.3,5.45910737819979,7.10467135169157,8.73496680584749,7.93082532567085,2.78918205609672,0,0,1.87658952315859,1.92653337412667
"Fos.K.17.046",63.29,2,10,9,6.28,8.73,12.15,14,19,NA,8.68,3.41,0,4.71,2.63,2.61,5.47577606763782,7.17910284142684,8.45549910489638,7.00784366643685,2.70764263058402,0,4.01620497899109,2.17700187639174,2.26360662077961
"Fos.K.17.048",66.93,3,11,10,6.48,9.49,11.02,14,19,6,10.42,NA,3.43,5.27,2.45,2.7,5.42044226876677,7.3778937731504,6.9141226424276,7.91130537045924,NA,2.63896948165986,4.29820676450411,1.91729619566542,2.24942885444475
"Fos.K.17.050",59.46,1,9,8,5.64,9.55,10.52,14,19,NA,9.48,2.98,0,0,2.3,1.77,5.15095720459986,8.36152719698549,8.21903110083404,8.19710843102393,2.54775417099181,0,0,2.02696493874924,1.6055186301441
"Fos.K.17.052",60.7,1,10,9,5.63,9.64,10.51,14,19,5,NA,3.19,0,0,2.51,1.96,5.06365111587182,8.26717423667397,7.90306363396764,NA,2.66144129247592,0,0,2.16667397659932,1.75168775623368
"Fos.K.17.059",67.63,3,10,9,5.22,NA,10,14,20,5,NA,3.11,3.15,5.41,2.37,2.93,4.33287613176645,NA,6.15433972898973,NA,2.28289996113224,2.40004741510358,4.37602331381053,1.83541967632365,2.42286399984883
"Fos.K.17.060",57.47,3,8,7,4.42,8.77,10.02,14,19,5,8.53,NA,2.53,3.89,3.95,2.08,4.14003924055695,7.94563946649052,8.33816502501013,7.65676218757406,NA,2.24506239297961,3.58153662385451,3.60210648234923,1.93343300342913
"Fos.K.17.062",55.79,1,9,8,4.68,8.34,8.65,14,20,5,NA,2.8,0,0,2.67,2.11,4.48117532115186,7.78458265012139,7.60497291382048,NA,2.58145638012763,0,0,2.50845044587257,2.00358333432575
"Fos.K.17.064",43.83,1,10,8,5.1,NA,8.54,14,20,5,6.85,NA,0,0,2.29,2.2,5.84108949275559,NA,11.7417235672436,8.28090476248445,NA,0,0,2.74107599880185,2.48454594148167
"Fos.K.17.065",50.36,2,10,9,4.52,6.53,7.31,14,20,6,6.92,2.53,0,4.61,2.5,1.64,4.66974624123461,6.75528339293326,7.76987581178327,7.18161752009082,2.63323777733104,0,4.71459711570466,2.60301940568754,1.67619993001962
"Fos.K.17.071",39.56,1,8,7,4.67,6.79,8.38,14,20,5,NA,NA,0,0,2.72,1.64,5.77141620602057,8.95114496053284,13.9320714794577,NA,NA,0,0,3.60862996992027,1.99368814362102
"Fos.K.17.074",74.53,3,10,9,6.34,9.9,12.27,14,20,6,10.9,4.09,3.88,4.38,3.26,1.24,4.89641032186658,6.90861550676573,6.30716614741538,7.35331892003086,2.67599759171512,2.69919673193187,3.27940251193859,2.29007259861965,0.956233006199837
"Fos.K.17.076",69.08,3,11,10,6.89,11.25,14.49,14,19,6,11.67,4.6,3.6,4.73,2.57,1.48,5.62971743376306,8.47282803191451,8.57385202847638,8.5578293657415,3.29286723262788,2.68896520158496,3.76196712259385,1.94837022433648,1.20532073227062
"Fos.K.17.007",66.57,1,9,8,5.12,9.74,10.6,14,20,6,9.55,NA,0,0,3,2.29,4.29999796009326,7.61337887001173,6.71741459790623,7.29385956756724,NA,0,0,2.36045504737352,1.91525742859214
"Fos.K.17.078",61.43,3,9,8,5.47,10.63,13.17,14,19,5,10.85,4.16,3.08,5.08,2.82,3.26,4.87628437487408,9.00739608471332,9.68627508193194,9.05166402953122,3.42193142782125,2.56779959542289,4.43571361173665,2.4052321025152,2.88859948839638
"Fos.K.17.081",56.2,2,9,8,4.89,9.38,NA,14,20,5,NA,3.17,0,4.18,2.26,1.93,4.65687509687542,8.69117606221784,NA,NA,2.89734540672527,0,3.9175622086933,2.10770786077289,1.82304387006003
"Fos.K.17.083",47.45,1,9,9,5.14,8.16,8.43,14,19,5,8.42,2.47,0,0,2.37,2.16,5.55015371039754,8.96150123341469,10.0052933101281,9.32890642634755,2.75853106223639,0,0,2.6196032029954,2.30415353970159
"Fos.K.17.091",63.12,3,9,8,5.31,7.35,10.31,14,20,6,8.02,2.97,1.85,4.29,2.39,2.02,4.63924805429369,6.06061056489688,7.21084938937178,6.49415303450745,2.36579277703218,1.50364671433811,3.66590692225187,1.98368903229116,1.75529949980688
"Fos.K.17.094",65.12,2,10,9,5.95,10,11.78,14,20,6,10.22,3.78,0,5.01,2.47,1.93,5.07942261935478,7.99141370460258,7.77618082907345,7.99675274653094,2.90181029128331,0,4.17624030193877,1.9868848357621,1.63991704543657
"Fos.K.17.096",60.83,2,10,8,4.42,NA,9.79,14,20,5,NA,2.32,0,3.14,2.81,1.77,3.96906304590739,NA,7.33252503724231,NA,1.9306960514085,0,2.76325033745973,2.42043506689844,1.57945119684823
"Fos.K.17.104",79.28,3,10,9,5.31,11.03,11.39,14,19,6,10.99,3.57,3.39,5.16,2.73,2.14,3.91711542959505,7.23408981739557,5.22138973946763,6.92742811232599,2.17097666318139,2.2257569552265,3.67812238881115,1.80242706133579,1.57860589437565
"Fos.K.17.115",64.86,1,9,8,4.92,10.86,10.12,14,20,5,10.29,3.55,0,0,2.19,1.46,4.21261842515191,8.71361421986388,6.73009965328627,8.08699527686573,2.73818685442517,0,0,1.76874018739642,1.24413060229832
"Fos.K.17.118",55.39,2,9,8,6.17,8.73,10.23,14,19,6,9.32,2.96,0,4.58,2.98,2.27,5.9395125634011,8.20770819396117,9.11483039172681,8.71170265533909,2.75232134347788,0,4.34230595631289,2.81999050612754,2.16668842803626
"Fos.K.17.137",60.77,2,10,9,5.41,10.51,11.28,14,19,5,10.84,4.32,0,4.37,2.28,2.33,4.86162113036819,9.00285144177116,8.46397219071964,9.15129534136361,3.59929299584603,0,3.84869005874578,1.96585827923599,2.08063954057562
"Fos.K.17.138",68.71,3,10,9,5.82,9.35,11.67,14,20,5,10.16,NA,2.09,4.46,2.18,2.16,4.77443067802535,7.07994445142989,6.97430497425939,7.49461291245333,NA,1.56896373001854,3.56241100769719,1.66163748671816,1.76591881061302
"Fos.K.17.142",60.72,1,10,9,6.15,9.14,10.95,14,19,5,8.88,3.68,0,0,3.1,1.9,5.52998941166551,7.83578602511429,8.22889904669654,7.50341614952933,3.06905448505677,0,0,2.67508701169996,1.69766271778454
"Fos.K.17.143",54.2,2,9,7,4.64,8.89,11.32,14,19,6,8.4,2.85,0,4.28,2.58,2.07,4.53925597247236,8.54243929587171,10.5002434451707,8.04136976116972,2.71907943555955,0,4.12858787401451,2.4952826781822,2.00686856968372
"Fos.K.17.186",61.11,2,9,8,7.41,10.35,NA,14,19,6,10.99,3.98,0,5.79,2.29,2.29,6.63137401847828,8.81625802667127,NA,9.2212251924797,3.29417841864767,0,5.07671323834179,1.96345248236593,2.0367380859642
"Fos.K.17.192",54.17,1,9,8,4.82,7.02,9.25,14,20,6,7.9,2.18,0,0,3.65,2.14,4.71728600994244,6.74930001122686,8.5889542489165,7.56731889852768,2.08122136007619,0,0,3.5321105988185,2.0755593171758
"Fos.K.17.217",50.53,2,8,7,5.03,8.72,10.61,14,20,6,8.83,3.5,0,4.59,2.75,2.4,5.18365963309292,8.9903589402416,11.2072668596565,9.12995753124569,3.6283102080783,0,4.6815765881025,2.85365086342619,2.44704227331537
"Fos.K.16.228",58.75,2,10,9,4.04,9.52,8.31,14,20,5,NA,3.15,0,5.04,2.73,2.19,3.72273906682357,8.43642717719177,6.63856736844325,NA,2.73168048742488,0,4.55974384179412,2.43510850394362,2.00371157450338
"Fos.K.16.245",69.17,2,10,9,6.49,10.89,12.66,14,19,5,NA,3.83,0,3.8,2.35,2.71,5.29776102391774,8.19098028420195,7.47297261765275,NA,2.73744594546867,0,3.01917066078799,1.77925658909191,2.20497600085945
"Fos.K.16.246",61.02,1,9,8,5.91,7.93,9.82,14,19,5,8.4,NA,0,0,2.49,2.31,5.2947797862847,6.76487773311285,7.31260871145324,7.05949310096823,NA,0,0,2.13809414017052,2.05670332340112
"Fos.K.16.251",54.48,2,9,9,4.29,NA,9.9,14,19,6,NA,NA,0,3.41,2.08,1.76,4.18083422263048,NA,9.09580024296262,NA,NA,0,3.27591071958213,2.00132162648517,1.70001651725447
"Fos.K.16.253",49.75,2,8,8,5.16,7.02,9.5,14,20,5,7.97,2.15,0,4.49,2.43,1.44,5.37939033924031,7.35161590378872,10.3283007307719,8.38281437259591,2.27026019576637,0,4.63660470015394,2.56127868995555,1.4847310804035
"Fos.K.16.254",57.03,2,10,8,5.44,8.17,10.48,14,18,5,9.04,3.04,0,4.6,3.05,1.9,5.12458405854852,7.459392159195,8.84605971524927,8.18336713438273,2.73070402964169,0,4.26120792958504,2.80291587251287,1.77589786895151
"Fos.K.16.261",63.23,1,8,7,4.22,10.05,11,14,19,5,10.14,2.85,0,0,2.3,1.57,3.68217337675622,8.2724789519597,7.66865206438133,8.19511835743824,2.26552896376261,0,0,1.9056555431802,1.36256147552257
"Fos.K.16.262",63.28,1,10,9,5.4,NA,10.55,14,20,6,NA,3.09,0,0,2.09,2.2,4.70902214840848,NA,7.34416810458802,NA,2.4540121614457,0,0,1.73028734863226,1.90823757692544
"Fos.K.16.263",56.07,1,8,8,5.17,NA,11.08,14,19,5,NA,2.76,0,0,2.75,1.94,4.93199705355464,NA,9.65143748524503,NA,2.52953753353121,0,0,2.57065816887512,1.83554184136308
"Fos.K.16.268",66.46,1,9,8,4.7,NA,10.67,14,20,6,10.29,3.12,0,0,2.61,1.61,3.95211207824593,NA,6.78253038243551,7.87333179684269,2.33806354526089,0,0,2.05700805609915,1.34813588420298
"Fos.K.16.275",69.01,3,11,10,5.01,9.28,11.93,14,20,5,9.75,4.17,2.46,4.18,2.37,2.28,4.09667884624944,6.9962614866384,7.07235464168171,7.15782653413548,2.98864172440985,1.83920469519064,3.32721126746602,1.79857567689904,1.85819874791946
"Fos.K.16.277",55.97,1,9,8,4.56,9.06,9.29,14,20,6,9.37,2.74,0,0,1.58,1.6,4.35584627387702,8.42932005163065,8.11904007033725,8.65876562769365,2.51652164582052,0,0,1.47960905299674,1.51579211204947
"Fos.K.16.278",56.53,3,10,9,5.64,NA,11.17,14,19,7,8.65,2.82,3.47,3.91,1.68,2.55,5.34782901545288,NA,9.58361357796183,7.90645502598292,2.55964095914866,3.12711421419632,3.64748731617223,1.55760999535997,2.39857225054617
"Fos.K.16.280",61.54,2,9,9,5.99,9.18,10.71,13,20,6,NA,2.95,0,5.17,3.04,2.11,5.33275709867721,7.7647660088057,7.85092021436667,NA,2.42147439165469,0,4.50787927937892,2.58822171558241,1.86721291509242
"Fos.K.16.286",71.18,1,9,8,NA,NA,12.34,14,19,6,NA,4.41,0,0,2.34,1.43,NA,NA,6.90748659990264,NA,3.04686693332845,0,0,1.72146468162696,1.13980606758011
"Fos.K.16.287",59.02,3,10,9,4.23,NA,10.34,14,18,6,8.82,3.52,2.72,3.4,2.29,1.54,3.88457500997613,NA,8.19036856069397,7.68891758462638,3.03601450710927,2.35425984770061,3.06481880385809,2.03325614932929,1.40436766561083
"Fos.K.16.295",73.9,2,9,8,5.49,11.26,11.86,14,20,6,11.14,4.65,0,5.43,2.13,2.39,4.26675167297268,7.92495293925345,6.19308066117214,7.58565145908693,3.07313180995998,0,4.0931065015525,1.50907990626872,1.85433941861728
"Fos.K.16.299",66.49,3,10,9,5.25,9.74,10.63,14,19,5,10.17,NA,2.91,5.28,2.42,2.37,4.41311472636408,7.62257845704285,6.75145478812212,7.77765686276721,NA,2.25276255700156,4.3290160246932,1.9064002881475,1.98387952017332
"Fos.K.16.301",57.42,1,8,6,5.2,8.06,9.15,14,19,5,8.08,2.45,0,0,1.97,1.81,4.87378214541716,7.30876387776814,7.62648469831568,7.25976947123289,2.18304190794789,0,0,1.79806402797969,1.6835111935606
"Fos.K.16.307",48.33,2,9,8,4.32,NA,8.4,14,19,5,6.84,NA,0,3.76,2.12,1.95,4.6015270259314,NA,9.6358835553895,7.42687280849674,NA,0,3.97324626761222,2.3004430922988,2.0528506658621
"Fos.K.16.309",62.18,2,10,9,5.22,9.76,11.96,14,19,5,9.67,NA,0,4.58,1.52,1.98,4.61169251183746,8.17001848081426,8.60072793116042,7.96039211145923,NA,0,3.96070995704189,1.28073956744866,1.73919269980766
"Fos.K.16.310",54.27,1,10,9,4.56,8.57,9.41,14,20,6,8.23,2.65,0,0,3.14,1.31,4.4567212668475,8.22428262749328,8.70770593420599,7.8674625932785,2.52440548579475,0,0,3.03296210903588,1.26886984350401
"Fos.K.16.313",62.91,1,9,8,4.79,8.74,10.25,14,19,5,NA,2.19,0,0,3.97,1.54,4.19529846149145,7.23092698045015,7.21329743392284,NA,1.75137153666496,0,0,3.30612383644005,1.34140718209113
"Fos.K.16.314",69.13,1,10,9,4.08,10.51,11.58,14,20,6,10.75,3.84,0,0,2.74,2.11,3.33191796208704,7.90975463452732,6.84279950719989,7.87691155566538,2.74647404812036,0,0,2.07574249602494,1.7175032182669
"Fos.K.16.316",52.32,1,10,9,5,8.52,8.52,14,19,6,9.11,2.83,0,0,2.24,1.34,5.02130602129629,8.48236490545724,8.43734304094366,9.06598211567276,2.81526527029009,0,0,2.24460064488478,1.33251092788656
"Fos.K.16.319",58.87,3,10,9,4.48,10.06,NA,14,19,5,10.43,NA,2.33,3.92,2.31,1.49,4.12193824857982,8.89671409035997,NA,9.11790888213471,NA,2.02151162849962,3.54071580196944,2.05626009807589,1.36125834194075
"Fos.K.16.320",63.27,1,9,8,6.31,NA,11.47,14,19,6,NA,3.21,0,0,2.21,2.18,5.50322511319835,NA,7.98694634599922,NA,2.54979076269301,0,0,1.82992429116947,1.89110472169701
"Fos.K.16.322",52.12,2,9,8,4.31,NA,9.49,14,19,6,8.05,2.59,NA,NA,2.46,1.92,4.34068806698223,NA,9.46487504241903,8.04488729541443,2.5882271559506,NA,NA,2.47454839693405,1.91453139682618
"Fos.K.16.327",65.8,1,9,9,4.94,9.26,12.37,14,19,5,9.54,3.58,0,0,2.07,2.1,4.18480885398267,7.32324858249909,8.00995041533922,7.37996118817311,2.71467382620431,0,0,1.64784776177842,1.77109500684942
"Fos.K.16.328",71.42,3,9,8,6.76,11.21,12.62,14,19,5,NA,4.49,2.43,4.34,2.87,2.12,5.38859342122707,8.16492125232091,7.02029000053492,NA,3.08979794551341,1.75930938099525,3.36151678403625,2.10424655004629,1.68569997457007
"Fos.K.16.330",56.81,3,9,9,4.9,NA,9.49,14,19,5,NA,2.36,3.9,5.48,2.17,2.62,4.62915524402086,NA,8.06799510918298,NA,2.12961380206898,3.49840142361098,5.0920269656042,2.00195840857638,2.45568083746599
"Fos.K.16.331",50.64,1,9,8,4,NA,9.49,14,19,6,8.63,2.44,0,0,2.42,1.27,4.11554632478295,NA,9.98390261857658,8.90186860209913,2.52294522356847,0,0,2.50573677862606,1.29287130797606
"Fos.K.16.337",50.75,3,7,7,5.02,7.07,10,14,20,6,7.4,2.23,2.44,4,2.74,2.21,5.1566986450867,7.25746802084952,10.4782249110665,7.61494349455356,2.29988919966049,2.43257214732697,4.06573070426829,2.8309007246424,2.24629437230093
"Fos.K.16.341",51.88,1,9,9,4.43,NA,8.65,14,19,5,NA,2.2,0,0,2.61,NA,4.47685314379162,NA,8.70120706844069,NA,2.21054313400238,0,0,2.63762813562663,NA
"Fos.K.16.345",65.98,2,11,8,5.34,9.97,11.24,14,19,6,10.46,3.78,2.28,0,2.75,1.81,4.51449632694744,7.86314797778732,7.24148629188994,8.06740381987716,2.85707377887408,1.77782279220593,0,2.18317432567191,1.52352143237894
"Fos.K.16.369",61.64,1,10,9,NA,8.81,NA,14,19,5,8.67,3.3,0,0,2.61,1.95,NA,7.43966605488058,NA,7.20591762236915,2.70356471249984,0,0,2.21850558918041,1.72361109053228
"Fos.K.16.372",60.14,2,9,8,NA,9.69,NA,14,19,6,NA,3.02,2.93,0,2.57,2.28,NA,8.38776668401387,NA,NA,2.54741635227503,2.49177315452763,0,2.23920497055513,2.051294731085
"Fos.K.16.380",52.24,1,9,8,4.78,NA,9.18,14,20,5,NA,NA,0,0,3.28,2.23,4.80582401944332,NA,9.11675745691674,NA,NA,0,0,3.29178948405214,2.21997665806259
"Fos.K.16.389",68.84,1,10,8,5.73,10.15,12.32,NA,19,6,NA,3.2,0,0,2.68,2.29,4.69400879096393,7.67113900662779,7.33701539564,NA,2.30015058536191,0,0,2.03887445444605,1.86965961847423
"Fos.K.16.398",51.72,1,10,10,3.97,8.42,9.06,14,19,5,8.2,2.99,0,0,2.45,1.93,4.02119685270142,8.4804739017476,9.16595321751405,8.26445607696747,3.01533846436404,0,0,2.48362371589381,1.93518710451431
"Fos.K.16.424",71.12,1,10,9,5.22,11.05,12.31,14,19,6,11.54,4.63,0,0,2.55,2.05,4.17403558275964,8.08247916145555,6.90147104110887,8.19616806277525,3.20206092512024,0,0,1.87754388239314,1.63497820808667
"Fos.K.16.428",57.31,1,8,7,4.81,8.94,9.89,NA,19,5,9.5,2.87,0,0,NA,2.04,4.51466972083684,8.1223697356877,8.27261757490273,8.55362294149803,2.56309129414346,0,0,NA,1.90005443851451
"Fos.K.16.432",57.7,2,9,8,4.2,9.24,9.65,14,19,5,9.15,3.37,0,3.61,2.51,2.47,3.92232831418193,8.3379480997216,7.9710476244458,8.17732559341314,2.98554820256028,0,3.31319641740679,2.27977416873215,2.28937130349873
"Fos.K.16.436",53.64,2,9,9,4.84,7.63,10.12,14,19,NA,7.75,2.34,0,4.44,2.95,2.47,4.77155605333055,7.40857214230549,9.56957305648078,7.50426974416501,2.26013465655681,0,4.31845760476999,2.88303606089647,2.41260841806285
"Fos.K.16.443",69.54,3,9,8,5.96,NA,12.31,14,19,6,NA,3.14,3.54,4.74,3.23,2.44,4.84589698276471,NA,7.19488617213556,NA,2.23014297204287,2.62776807785689,3.75007024376318,2.43246917457495,1.97769560710778
"Fos.K.16.444",51.55,1,9,8,4.19,6.72,7.48,14,19,5,6.75,2.39,0,0,1.98,1.97,4.25441810020269,6.79068013530613,7.61379005365704,6.82771301236052,2.41966936513489,0,0,2.01381836368447,1.97997350845487
"Fos.K.15.025",59.78,2,10,9,4,8.1,10.77,14,19,5,8.8,3.27,0,4.12,2.33,1.86,3.638636044344,7.05385071901142,8.33106752994454,7.56438792689647,2.77797669421207,0,3.67623256042792,2.04236930256215,1.68066031312277
"Fos.K.15.033",45.54,1,10,9,4.27,6.04,6.91,15,19,5,NA,2.25,0,0,2.19,1.82,4.75350601994006,6.9126912817906,8.85009961885332,NA,2.63811434977544,0,0,2.52257264661627,1.99963778518768
"Fos.K.15.041",69.62,1,9,9,4.93,8.95,10.09,14,18,5,8.52,3.46,0,0,1.97,1.34,4.0050155115038,6.68809958177751,5.88479926791255,6.19464876635703,2.4540750476664,0,0,1.4818688871027,1.08521451984391
"Fos.K.15.045",52.21,2,9,8,4.41,7.17,7.17,14,20,5,7.8,NA,0,3.6,2.21,1.62,4.43571599466629,7.15343226843608,7.12818913726213,7.78028308355653,NA,0,3.57752724453988,2.21922290505943,1.61338433049131
"Fos.K.15.059",68.74,1,10,8,0,NA,9.38,14,19,5,9.91,NA,0,0,2.17,2.1,0,NA,5.6012064377701,7.30669284245479,NA,0,0,1.65329063996262,1.71632703289494
"Fos.K.15.067",64.63,0,9,8,0,8.4,9.03,14,20,5,NA,3.29,0,0,2.79,0,0,6.76390011207768,6.04488304536228,NA,2.54834145493634,0,0,2.26137665515,0
"Fos.K.15.068",67.68,1,9,8,5.26,8,9.77,14,19,6,8.9,3.26,0,0,2.25,1.74,4.36368383831601,6.15029461004614,6.00456024599972,6.67502577460028,2.3909142642378,0,0,1.74119474482836,1.4380699728494
"Fos.K.15.085",57.58,1,10,8,5.16,7.28,8.89,14,18,6,6.96,2.48,0,0,2.62,NA,4.82631285070999,6.5830419209914,7.37166296312339,6.23437447062093,2.20250335369617,0,0,2.38466324531338,NA
"Fos.K.15.090",64.04,1,10,10,4.65,8.39,11.26,NA,18,NA,9.11,3.96,0,0,2.18,1.63,4.01921666930692,6.81835723245789,7.66689862057229,7.26041653705941,3.10079772730735,0,0,1.78329616701461,1.40175296678372
"Fos.K.15.098",59.81,1,9,8,4.32,6.57,9.32,14,19,6,6.59,2.77,0,0,1.93,1.88,3.92826376127092,5.718574589845,7.20272869312027,5.66157316347642,2.35181190088189,0,0,1.69089611140868,1.69811958494956
"Fos.K.15.100",66.93,1,10,9,5.42,NA,10.42,14,18,5,NA,2.99,0,0,3.08,1.94,4.53376498406109,NA,6.53767313376548,NA,2.22202340492964,0,0,2.41031521740796,1.61625628800845
"Fos.K.15.102",68.15,2,10,9,0,10.02,4.62,14,18,5,10.61,3.5,0,5,2.13,2.47,0,7.64989142955301,2.80322954626729,7.89725174022016,2.54598169768441,0,4.01981713716816,1.63691928454518,2.03127131560472
"Fos.K.15.103",47.52,1,9,8,3.78,NA,7.74,NA,19,5,NA,NA,0,0,2.16,1.45,4.07716686333434,NA,9.16129215435749,NA,NA,0,0,2.38395591187047,1.54513205311234
"Fos.K.15.105",67.38,1,10,9,4.35,8.87,11.35,14,19,5,9.05,3.27,0,0,2.29,1.46,3.62066933494111,6.84963073757195,7.03328241908145,6.82073866344448,2.41089842301687,0,0,1.78007023731258,1.21051470585703
"Fos.K.15.108",44.18,3,9,7,5.62,7.16,8.17,14,19,6,7.87,1.89,2.12,4.13,1.65,1.95,6.39876345674757,8.44786482591964,11.0686453279432,9.43119143295201,2.29702558803623,2.4065230814967,4.6873076136166,1.95930433610091,2.18966013978822
"Fos.K.15.109",58.98,2,10,8,5.17,9.1,9.39,14,19,5,9.35,2.69,0,4.14,2.73,1.87,4.75020373018208,8.03264993833742,7.44721965338651,8.15702414600686,2.32199957328301,0,3.7338807170838,2.42557572818254,1.70613460792746
"Fos.K.15.110",63.63,1,10,9,6.02,9.59,9.62,15,19,5,9.75,2.91,0,0,2.89,1.9,5.22823880873683,7.84400288560879,6.62866166812344,7.82551024515472,2.29601377492526,0,0,2.3793867826858,1.64150409031861
"Fos.K.15.112",55.25,0,10,9,4.86,7,8.15,14,18,5,7.59,2.6,0,0,1.75,0,4.68724565746683,6.59795720275321,7.29570793898111,7.11437148122489,2.42483574340959,0,0,1.66024727742481,0
"Fos.K.15.116",64.23,1,9,8,0,8.49,11.59,14,20,6,8.41,3.09,0,0,2.33,2.16,0,6.87912769985157,7.84838644688061,6.68075414135648,2.41108833040333,0,0,1.90034001949005,1.85358740108553
"Fos.K.15.117",41.07,1,9,8,3.65,NA,6.64,14,20,6,NA,NA,0,0,1.23,1.35,4.38715507590623,NA,10.2988879641254,NA,NA,0,0,1.57161815573129,1.59755753873727
"Fos.K.15.119",63.62,1,9,8,5.53,NA,10.43,14,19,6,NA,NA,0,0,1.98,1.59,4.8032448088409,NA,7.18888587470074,NA,NA,0,0,1.63042533629406,1.37383489705328
"Fos.K.15.121",61.21,2,10,9,4.74,8.64,9.58,14,19,5,NA,2.78,0,3.17,2.34,1.84,4.23678651965053,7.34758379761568,7.09290503275845,NA,2.29650785625115,0,2.77586588737809,2.00303215117872,1.63458400097387
"Fos.K.15.124",65.11,1,8,7,4.89,8.91,8.29,14,19,5,9.49,3.05,0,0,2.58,1.28,4.17499296626624,7.12144788272834,5.47392945994613,7.42680922959717,2.34183363391802,0,0,2.07568957019582,1.08773341294474
"Fos.K.15.125",52.23,0,9,8,0,8.24,1.34,14,19,5,NA,4.15,0,0,2.29,0,0,8.21779835344769,1.33124074549367,NA,4.13681817406885,0,0,2.29867280088974,0
"Fos.K.15.126",59.43,2,10,9,4.25,9.9,10.91,14,18,5,10.37,3.6,0,3.75,2.61,2,3.88293796535068,8.67236490047015,8.53170478555058,8.97164167941919,3.07966379761419,0,3.36175136687561,2.30133017864134,1.81480338069748
"Fos.K.15.138",58.36,1,9,9,4.76,8.27,11.64,14,19,5,8.12,2.95,0,0,2.47,2.16,4.407935548278,7.3778887102335,9.41427773654748,7.16669497378519,2.57849805564187,0,0,2.21797389875414,1.98574502708461
"Fos.K.15.142",69.14,2,9,8,5.43,10.33,10.41,14,19,5,10.82,3.62,0,4.16,2.49,2.3,4.43391474965189,7.77315861424578,6.14977982783137,7.92694314356105,2.58868051881109,0,3.30633809635942,1.8860760438631,1.87196531853796
