univID,stl,ips,mds,mdf,maf,lps,ips.prop,ect,tpg,mav,mcv,mpt,cle,pmx,ds1,ds2,lpt,ds3,lps.sc,ect.sc,tpg.sc,cle.sc,pmx.sc,ds1.sc,ds2.sc,lpt.sc,ds3.sc
Fos.K.10.051,54.04,1,1,10,9,0,0.333333333,9.38,2.72,14,19,5,NA,4.51,0,0,2.34,1.56,0,9.383395079,2.721008414,NA,4.51203927,0,0,2.340630138,1.560254477
Fos.K.10.052,45.86,1,2,8,7,0,0.333333333,NA,1.9,14,19,6,NA,NA,0,2.79,2.09,1.59,0,NA,2.22847557,NA,NA,0,2.980387706,2.34667083,1.705580856
Fos.K.10.058,56.79,1.6,2,10,9,0,0.533333333,8.53,7.28,NA,19,6,8.69,2.79,0,3.29,NA,1.64,0,8.141543716,6.940607957,8.280400227,2.632192067,0,3.225617667,NA,1.605905396
Fos.K.10.062,58.96,1,2,11,9,0,0.333333333,8.3,2.26,15,19,5,8.63,3.52,0,3.82,1.82,1.67,0,7.645825443,2.07772879,7.926437374,3.176903898,0,3.689314557,1.712157782,1.609333722
Fos.K.10.068,61.73,1.6,2,10,9,0,0.533333333,NA,6,NA,20,6,9.78,3,0,4.42,2.5,2.14,0,NA,5.276001281,8.587379435,2.56455549,0,4.19086878,2.277055159,2.022267998
Fos.K.10.087,54.65,1,2,11,10,0,0.333333333,9.5,2.7,NA,19,5,NA,NA,0,2.34,1.77,1.64,0,9.403025413,2.671772975,NA,NA,0,2.329841906,1.756539218,1.632433043
Fos.K.10.091,49.35019,3,1,10,6,NA,1,NA,2.89,NA,NA,NA,9.08,2.79,NA,3.76,1.72,1.77,NA,NA,3.157003982,9.928813086,3.107480495,NA,3.900089197,1.834025952,1.840183384
Fos.K.10.096,54.5,1,0,9,8,0,0.333333333,NA,1.57,14,19,5,8.2,3.24,NA,NA,1.3,NA,0,NA,1.557731009,8.13519779,3.209147432,NA,NA,1.292612621,NA
Fos.K.10.098,54.21,1,2,8,7,0,0.333333333,8.85,1.99,14,20,5,8.57,2.66,0,3.92,1.7,2.04,0,8.826928055,1.984686248,8.546857597,2.651340097,0,3.915663556,1.696701411,2.03760115
Fos.K.10.105,60.61,2.4,0,10,9,0,0.8,10.23,7.68,14,19,5,NA,3.41,NA,NA,2.54,NA,0,9.180757757,6.874209551,NA,2.978829449,NA,NA,2.343506889,NA
Fos.K.10.112,NA,3,1.2,8,NA,NA,1,NA,5.08,NA,NA,NA,NA,3.96,NA,NA,2.22,1.53,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fos.K.10.116,43.43,1,2,9,8,0,0.333333333,NA,1.79,14,19,6,NA,1.92,0,4.26,1.72,1.82,0,NA,2.213226004,NA,2.487215057,0,4.651205235,2.006698678,1.998167043
Fos.K.10.118,45.08,1,1,9,8,0,0.333333333,6.96,1.23,14,19,5,NA,NA,0,0,0.93,1.57,0,8.265550043,1.466833592,NA,NA,0,0,1.056901372,1.69649517
Fos.K.10.120,42.54,1,3,10,8,0,0.333333333,5.99,1.89,14,19,5,6.98,2.23,2.79,4.21,1.53,1.85,0,7.514910792,2.384244884,8.828479922,2.96037844,3.132819175,4.634962407,1.811242633,2.049121593
Fos.K.10.122,40.64,1,2,10,8,0,0.333333333,6.71,1.98,14,19,6,6.68,2.27,0,3.89,1.17,1.86,0,8.79018785,2.610892091,8.836072512,3.180727564,0,4.361904221,1.430352293,2.100743952
Fos.K.10.124,58.15,NA,2,8,7,NA,NA,NA,NA,14,19,5,9.6,3.51,0,3.81,1.8,1.71,NA,NA,NA,8.937739687,3.220109002,0,3.700138119,1.709916665,1.657632684
Fos.K.10.130,41.48,1,1,9,8,0,0.333333333,NA,2.34,14,19,5,6.67,NA,NA,2.3,1.63,NA,0,NA,3.02501317,8.647665515,NA,NA,2.557933186,1.964214089,NA
Fos.K.10.132,58.15,1,1,9,9,0,0.333333333,NA,2.99,NA,19,5,NA,3.32,0,0,1.86,1.94,0,NA,2.785960491,NA,3.045801107,0,0,1.766913887,1.880589127
Fos.K.10.134,46.38,1,2,9,8,0,0.333333333,6.47,2.55,14,19,6,NA,2.12,0,3.97,1.87,1.57,0,7.479674634,2.95833988,NA,2.541022155,0,4.221766871,2.083050252,1.676047038
Fos.K.10.136,65.32,2,2,9,9,0,0.666666667,11.05,10.51,14,19,6,10.95,NA,0,3.7,1.67,1.99,0,9.238636686,8.749032366,9.096416792,NA,0,3.429515471,1.461721044,1.835720209
Fos.K.10.138,43.8,1,1,10,9,0,0.333333333,6.52,1.67,14,20,5,NA,2.35,0,0,1.72,1.33,0,7.956982862,2.047943699,NA,3.013870688,0,0,1.994748157,1.45492481
Fos.K.10.140,60.51,2,1,9,8,0,0.666666667,9.6,8.79,14,19,6,NA,NA,0,0,1.82,1.53,0,8.628846934,7.880350612,NA,NA,0,0,1.681159178,1.458189942
